Title,Session_Code,Author,Affiliations,Text,Year
 Detection of widespread horizontal pleiotropy in causal relationships inferred from Mendelian randomization between complex traits and diseases,C21.1,"M. Verbanck1, C. Chen2, B. Neale2, D. Ron1","1The Charles Bronfman Institute for Personalized Medicine,","Icahn School of Medicine at Mount Sinai, New York, NY, United States,2Analytic and Translational Genetics Unit, Massachusetts General Hospital, Boston, MA, United States Introduction: Mendelian randomization (MR) is an approach to infer causality of an exposure with an outcome. An assumption in MR is that the variant used as the instrumental variable acts on the outcome exclusivelythrough the exposure. Horizontal pleiotropy occurs when the variant has an effect on the outcome outside of the pathway of the exposure. Horizontal pleiotropy can causebias in the causal estimate in MR. Studies have shown that variants identi ﬁed from genome wide association studies are associated with multiple traits and that pleiotropy maybe common. However, the extent to which horizontal pleiotropy affects MR is unknown.854 J. del PicchiaMaterials and Methods: We have evaluated the role of horizontal pleiotropy in MR. Speci ﬁcally, we developed a method to detect and correct for horizontal pleiotropic outliers, called the Mendelian Randomization Pleiotropy RESidual Sum and Outlier (MR PRESSO) test. Results: After applying MR PRESSO to pairwise comparisons of 82 complex traits and diseases, we observed signiﬁcant horizontal pleiotropy in 922 (22%) of 4,250 MR tests in total. Amongst causal relationships, we observedthat signi ﬁcant pleiotropic outliers distorted causal estimates in MR between 168% and 189% on average. Finally, we observed that horizontal pleiotropy in MR can be correctedin some but not in all instances. Conclusions: These ﬁndings suggest that horizontal pleiotropy is pervasive and should be carefully consideredin order to maintain the validity of MR. Grants: RD is supported by R35GM124836 and R01HL139865 from the NIH, and 15CVGPSD27130014from the AHA. B.N. is supported by R01MH094469 and R01MH107649 01 from the NIH. M. Verbanck: None. C. Chen: None. B. Neale: F. Consultant/Advisory Board; Modest; Deep Genomics, Avanir, Trigeminal solutions. Other; Modest; Illumina. D. Ron: B. Research Grant (principal investigator, collaborator or consultant and pending grants as well as grants already received); Signi ﬁcant; AstraZeneca, Gold ﬁnch Bio.",2018
" Mendelian randomization combining GWAS and eQTL data reveals new loci, extensive pleiotropy and geneticdeterminants of complex and clinical traits",C21.2,"E. Porcu1,2, S. Rueger3,2, eQTLGen Consortium, F. A. Santoni4,","A. Reymond1, Z. Kutalik3,2","1Center for Integrative Genomics, University of Lausanne, Lausanne, Switzerland,2Swiss Institute of Bioinformatics, Lausanne, Switzerland,3Institute of Social and Preventive Medicine, CHUV and University of Lausanne, Lausanne,Switzerland, 4Endocrine, Diabetes, and Metabolism Service, Centre Hospitalier Universitaire Vaudois (CHUV), Lausanne, Switzerland Interpretation of GWAS results is challenging, as most of the associated variants fall into regulatory regions andoverlap with expression QTLs (eQTLs), indicating their potential involvement in gene expression regulation. To address this challenge, we propose a summary statistics based Mendelian Randomization (MR) approach that uses multiple SNPs jointly as instruments and multiple gene expression traits as simultaneous exposures. Such anapproach should be more robust to violations of MR assumptions than state of the art tools (GSMR, TWAS).When applied to 43 human phenotypes it uncovered 3,233 putative genes causally associated with at least one phe  notype resulting in 8,388 gene trait associations; of note 5,982 of these loci were missed by GWAS. For example, expression of CRIPT , previously associated with a Men  delian syndrome with short stature (OMIM:615789), iscausally associated with height in the general population. Similarly, expression of the RIDDLE syndrome associated RNF168 (OMIM:611943) correlates with educational attainment. Our analysis found 58% (1,866/3,233) of genes having pleiotropic causal effect, impacting up to 20 traits. Notably, ANKRD55 showed directionally consistent causal effect on rheumatoid arthritis, Crohn ’s disease and in ﬂam  matory bowel disease. Using eQTLs from multiple tissues (GTEx) revealed numerous tissue speci ﬁc causal effects, often driven by differences in gene expression. In line with previous ﬁndings, LDL level is driven speci ﬁcally by SORT1 liver expression.Our method identi ﬁes loci missed by conventional GWAS and pinpoints likely functionally relevant disease genes in known regions. Our ﬁndings unravel tissue speci ﬁc, causal gene expression networks shared among a range of phenotypes. They shed light onto key biological mechanisms underlying complex clinically important traits. E. Porcu: None. S. Rueger: None. F.A. Santoni: None. A. Reymond: None. Z. Kutalik: None.",2018
 Equivalence of LD score regression and individual level data methods,C21.3,"R. de Vlaming1, M. Johannesson2, P. K. E. Magnusson3,M .A .","Ikram4, P. M. Visscher5","1Vrije Universiteit Amsterdam, Amsterdam, Netherlands, 2Stockholm School of Economics, Stockholm, Sweden, 3Karolinska Institutet, Stockholm, Sweden,4Erasmus University Medical Center, Rotterdam, Netherlands, 5University of Queensland, Brisbane, Australia LD score (LDSC) regression disentangles the contribution of polygenic signal, in terms of SNP based heritability, andpopulation strati ﬁcation, in terms of a so called intercept, to GWAS test statistics. Whereas LDSC regression uses summary statistics, methods like Haseman Elston (HE)regression and genomic relatedness matrix (GRM) restric  ted maximum likelihood infer parameters such as SNP  based heritability from individual level data directly.Therefore, these two types of methods are typically con  sidered to be profoundly different. Nevertheless, recent work has revealed that LDSC and HE regression yield near identical SNP based heritability estimates when confound  ing strati ﬁcation is absent. We now extend the equivalence;Abstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 855under the strati ﬁcation assumed by LDSC regression, we show that the intercept can be estimated from individual  level data by transforming the coef ﬁcients of a regression of the phenotype on the leading principal components from the GRM. Using simulations, considering various degrees and forms of population strati ﬁcation, we ﬁnd that intercept estimates obtained from individual level data are nearly equivalent to estimates from LDSC regression ( R2> 99%). An empirical application corroborates these ﬁndings. Hence, LDSC regression is not profoundly different from methods using individual level data; parameters that are identi ﬁed by LDSC regression are also identi ﬁed by meth  ods using individual level data. In addition, our results indicate that, under strong strati ﬁcation, there is mis  attribution of strati ﬁcation to the slope of LDSC regression, inﬂating estimates of SNP based heritability from LDSC regression ceteris paribus . Hence, the intercept is not a panacea for population strati ﬁcation. Consequently, LDSC  regression estimates should be interpreted with caution, especially when the intercept estimate is signi ﬁcantly greater than one. R. de Vlaming: None. M. Johannesson: None. P.K.E. Magnusson: None. M.A. Ikram: None. P.M. Visscher: None.",2018
 Regional heritability analysis of complex traits usinghaplotype blocks de ﬁned by natural recombination boundaries,C21.4,"R. F. Oppong1, P. Navarro2, C. S. Haley2,3, S. Knott1","1IEB, SBS, University of Edinburgh, Edinburgh, United","Kingdom,2MRC IGMM, University of Edinburgh, Edinburgh, United Kingdom,3The Roslin Institute and Royal (Dick) School of Veterinary Studies, University of Edinburgh, Edinburgh,United Kingdom We describe a genome wide analytical approach that draws its theoretical basis from a variant of the GREML approach that uses both local and genome wide relationship matrices to provide regional estimates of the heritability acrosslocally de ﬁned regions in the genome. The novelty in this approach is that it utilises a relationship matrix that is based on local haplotype blocks de ﬁned by recombination boundaries in the genome. Compared with single SNPs, use of haplotypes provides a better strategy for capturing the true genomic relationship amongst individuals in the pre sence of rare variants and thus provides real bene ﬁt over single SNPs in recovering much of the hidden heritability and identifying novel gene variants. We hypothesize thatthis approach will complement existing GWAS analytical approaches by capturing regions in the genome contributingto the phenotypic variation that existing GWAS methods fail to capture. We implemented this approach on simulated data and explored it in some detail, with results from the simulation study supporting our hypothesis. We further demonstrate that there are real bene ﬁts to be gained from this approach by applying it to real data from circa 20,000individuals from the Generation Scotland: Scottish Family Health Study. We analysed height and major depressive disorder (MDD). We identi ﬁed four novel regions (p value between 3.75E 05 and 3.605E 06) and 32 novel regions (p  value between 4.92E 05 and 7.5E 07) harbouring a total of 64 and 1156 SNPs for height and MDD respectively. Thisapproach, therefore, offers an opportunity to capture novel genetic variants in complex traits. R.F. Oppong: None. P. Navarro: None. C.S. Haley: None. S. Knott: None.",2018
 Associations of polygenic scores with lipid biomarkers in diverse populations,C21.5,"K. Kuchenbaecker1, T. Reiker2, A. Gilly3, D. Gurdasani3,B .","Prins3, D. Suveges3, L. Southam3, G. Asiki4, J. Seeley4,A .","Kamali4, K. Hatzikotoulas3, A. Farmaki5, G. Melloni3,G . Ritchie3, J. Schwartzentruber3, P. Danecek3, B. Kilian3,M . Pollard3, E. Tsafantakis6, M. Karaleftheri7, G. Dedoussis5,M . Sandhu3, E. Zeggini3 1University College London, London, United Kingdom,2Swiss Tropical and Public Health Institute, Basel, Switzerland, 3Wellcome Trust Sanger Institute, Cambridge, United Kingdom,4Medical Research Council/Uganda Virus Research Institute (MRC/UVRI), Entebbe, Uganda,5Harokopio University of Athens, Athens, Greece,6Anogia Medical Centre, Anogia, Greece,7Echinos Medical Centre, Echinos, Greece Lipid biomarkers are risk factors for cardiovascular disease. The majority of ﬁndings to date stem from genome wide association studies conducted in cosmopolitan Europeanpopulations. It is not clear whether the genetic architecture of lipids differs across populations. We used imputed genotypes from genome wide arrays and measures of high (HDL), low density lipoprotein  cholesterol (LDL) and triglycerides from UKHLS (N , 9,961), two isolated Greek populations from the HELICstudy (N ,1,641 and N ,1,945), Ugandan samples from the APCDR study (N ,4,778). We tested associations of established lipid associated SNPs identi ﬁed through Eur  opean samples and of polygenic scores based on these variants using linear mixed models. Few of the 140 loci displayed nominally signi ﬁcant associations with their target biomarker in the Greek and Ugandan samples. The polygenic scores were associated856 J. del Picchiawith highly consistent effects across the European popula  tions (p < 3 x 10 4in each case). For the Ugandan cohort, there were signi ﬁcant associations of the HDL (beta , 0.153 per SD, 95% con ﬁdence interval [CI]:0.125 0.182, p ,4x1 0 26) and LDL scores (beta ,0.133, 95%CI:0.105  0.161, p ,4x1 0 20) with slightly attenuated effect sizes compared to the UK samples (beta ,0.216, 95%CI:0.197  0.235, p ,2x1 0 102and beta ,0.177, 95%CI:0.157 0.196, p,5x1 0 69, respectively). There was no evidence of association for the triglyceride score in the Ugandan samples (beta , 0.022, 95%CI: 0.050 0.007, p ,0.14). Triglyceride levels were predicted inversely by the HDLscore in the UK (beta , 0.032, 95%CI: 0.052  0.012, p , 1x1 0  3) and the Ugandan samples (beta , 0.062, 95%CI:  0.090−0.033, p ,5x1 0 4). Ourﬁndings question the assumption that genetic factors are generally the same across populations for any complex trait. This cautions against generalising ﬁndings from studies in samples with European ancestry to non  European populations. K. Kuchenbaecker: None. T. Reiker: None. A. Gilly: None. D. Gurdasani: None. B. Prins: None. D. Suveges: None. L. Southam: None. G. Asiki: None. J. Seeley: None. A. Kamali: None. K. Hatzikotoulas: None. A. Farmaki: None. G. Melloni: None. G. Ritchie: None. J. Schwartzentruber: None. P. Danecek: None. B. Kilian: None. M. Pollard: None. E. Tsafantakis: None. M. Karaleftheri: None. G. Dedoussis: None. M. Sandhu: None. E. Zeggini: None.",2018
 Two evidence of ongoing epistatic selection against genomic deletions in the human population,C21.6,"K. Popadin1, E. Porcu1, M. Lepamets2,3, K. Mannik1,4,M .","Garieri5, R. Magi2, Z. Kutalik6, A. Reymond1","1Center for Integrative Genomics, University of Lausanne, Lausanne, Switzerland,2Estonian Genome Center, Institute of Genomics, University of Tartu, Tartu, Estonia,3Institute of Molecular and Cell Biology, University of Tartu, Tartu, Estonia,4Estonian Genome Center, Institute of Genomics, University of Tartu, Estonia., Tartu, Estonia,5Department of Medical Genetics and Development, University of Geneva, Geneva, Switzerland,6Institute of Social and Preventive Medicine, Lausanne, Lausanne, Switzerland Every human genome harbors several rare potentially deleterious deletions. Previous work has evaluated their impact (in terms of their total length, number of affected genes) on human health. This however fails to account forpotential interactions between deleterious variants. To estimate possible epistatic mechanisms we followed twoapproaches using our annotation of 33,000 heterozygous deletions in a cohort of 350,000 unrelated genetically British individuals from the UK Biobank. First, we analyzed all pairwise combinations of deletions and observed that some deletion pairs were identi ﬁed in the same genome signi ﬁcantly less than expected by chance. We observed that deletions that often co occur are signiﬁcantly shorter than those who co occur rarely. Our results suggest antagonistic epistasis between long dele tions, with each additional variant decreasing ﬁtness more drastically than the previous one. Second, assuming that decreased expression of a gene is an important consequence of a deletion, we expect to see more Gain of Expression (GOE) single nucleotide regula  tory alleles in hemizygous deletion carriers, with potentialcompensatory effect to partially recover the gene expression level. Indeed, we observe a signi ﬁcant increase in frequency of GOE alleles (de ﬁned as cis eQTLs in GTEx) in deletion carriers versus euploid controls, supporting our hypothesis that cases with non compensated deleterious variants have increased probability to be selected out . Altogether our results revealed abundant epistatic inter  actions both between different deletions and between deletions and single nucleotide regulatory variants, thedetermination of which will be important to reliably assess the human mutation load in the personalized health era. K. Popadin: None. E. Porcu: None. M. Lepamets: None. K. Mannik: None. M. Garieri: None. R. Magi: None. Z. Kutalik: None. A. Reymond: None. C22 Best Poster Session 2",2018
C Mutation in the intracellular chloride channel CLCC1 associated with autosomal recessive retinitis pigmentosa,P02.48,"I. D'Atri1,L .L i2, X. Jiao2, F. Ono3, R. Nelson4, C. Chan5,N .","Nakaya6,Z .M a2,Y .M a2, X. Cai7, L. Zhang7, S. Lin1,A .","Hameed8, B. A. Chioza1, H. Hardy1, G. Arno9, S. Hull9,M . Khan10, J. Fasham1, G. V. Harlalka1, M. Michaelides9,A .T . Moore9, Z. Akdemir11, S. Jhangiani12, J. R. Lupski11,F .P .M . Cremers12, R. Qamar10, A. Salman13, J. K. Chilton1, J. Self13,F . Kabir14, M. Naeem14, M. Ali14, J. Akram15, P. A. Sieving16,S . Riazuddin14, S. Riazuddin14, J. Hejtmancik2, E. L. Baple1,A .H . Crosby1 1RILD Wellcome Wolfson Centre, Royal Devon & Exeter NHS Foundation Trust, University of Exeter, Exeter, United Kingdom,2Ophthalmic Genetics and Visual Function Branch, National Eye Institute, NIH, Bethesda, MD, United States, 3Section on Model Synaptic Systems, Laboratory of Molecular Physiology, National Institute on Alcohol Abuse andAbstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 857Alcoholism, NIH, Bethesda, MD, United States,4Unit on Neural Circuits, National Institute of Neurological Disorders and Stroke, NIH, Rockville, MD, United States,5Laboratory of Immunology, National Eye Institute, NIH, Bethesda, MD, United States,6Section of Molecular Mechanisms of Glaucoma, Laboratory of Molecular and DevelopmentalBiology National Eye Institute, NIH, Bethesda, MD, United States, 7School of Life Sciences, University of Science and Technology of China, Hafei, China,8Institute of Biomedical and Genetic Engineering (IBGE), Islamabad, Pakistan, 9University College London, Institute of Ophthalmology, London, United Kingdom,10Faculty of Science, COMSATS Institute of Information Technology, Islamabad, Pakistan, 11Department of Molecular and Human Genetics, Baylor College of Medicine, Huston, TX, United States,12Department of Human Genetics, Donders Institute for Brain, Cognition and Behaviour, Radboud University Medical Center, Nijmegen, Netherlands,13Faculty of Medicine, University of Southampton, Southampton, United Kingdom,14National Centre of Excellence in Molecular Biology, University of the Punjab, Lahore, Pakistan,15Allama Iqbal Medical College, University of Health Sciences, Lahore, Pakistan,16National Eye Institute, NIH, Bethesda, MD, United States Retinitis pigmentosa (RP) is an inherited eye disease char  acterised by photoreceptor death and retinal degeneration, resulting in vision loss. This condition affects ~1:4000individuals worldwide and is highly clinically and geneti  cally heterogeneous, presenting with variable symptoms and inheritance patterns. We identi ﬁed a homozygous missense alteration (c.75C>A, p.D25E) in the CLCC1 gene, which encodes a presumptive intracellular chloride channel highly expressed in the retina, associated with autosomalrecessive RP in eight consanguineous families from Pakis  tani and the UK. The p.D25E alteration decreased CLCC1 channel function accompanied by accumulation of mutantprotein in granules within the ER lumen. In keeping with these ﬁndings, Clcc1 +/ KO mice displayed depressed electroretinogram and photoreceptor number. Togetherthese ﬁndings de ﬁne a single founder gene mutation as a cause of RP in families of Pakistani descent, and strongly suggest that CLCC1 function is crucial for maintainingretinal integrity and function. This work was supported by National Eye Institute Grant R01EY021237 01 (SAR), National Human Genome Research Institute (NHGRI)/National Heart Lung and Blood Institute (NHLBI) to the Baylor Hopkins Center for Mendelian Genomics (UM1 HG006542, JRL), Medical Research Council UK(G1002279), the Newlife Foundation for Disabled Children (SG/15 16/12), Fight For Sight (Ref 2027), Wellcome Trust 209083/Z/17/Z. I. D'Atri: None. L. Li: None. X. Jiao: None. F. Ono: None. R. Nelson: None. C. Chan: None. N. Nakaya:None. Z. Ma: None. Y. Ma: None. X. Cai: None. L. Zhang: None. S. Lin: None. A. Hameed: None. B.A. Chioza: None. H. Hardy: None. G. Arno: None. S. Hull: None. M. Khan: None. J. Fasham: None. G.V. Harlalka: None. M. Michaelides: None. A.T. Moore: None. Z. Akdemir: None. S. Jhangiani: None. J.R. Lupski: None. F.P.M. Cremers: None. R. Qamar: None. A. Salman: None. J.K. Chilton: None. J. Self: None. F. Kabir: None. M. Naeem: None. M. Ali: None. J. Akram: None. P.A. Sieving: None. S. Riazuddin: None. S. Riazuddin: None. J. Hejtmancik: None. E.L. Baple: None. A.H. Crosby: None.",2018
A Loss of GPNMB causes autosomal recessive amyloidosiscutis dyschromica in humans,P04.05,"C. Yang1, S. Lin2,3, C. Chiang4,5,Y .W u2,3, W. H'ng1, C. Chang1,","Y. Chen1,J .W u1","1Academia Sinica, Taipei, Taiwan,2Mackay Medical College, New Taipei City, Taiwan,3Mackay Memorial Hospital, Taipei, Taiwan,4Tri Service General Hospital, Taipei, Taiwan, 5National Defense Medical Center, Taipei, Taiwan Amyloidosis cutis dyschromica (ACD) is a distinct form of primary cutaneous amyloidosis characterized by generalizedhyperpigmentation mottled with small hypopigmented macules on the trunks and limbs. Families and sporadic cases have been reported predominantly in East andSoutheast Asian ethnicities; however, the genetic cause has not been elucidated. Homozygous premature nonsense mutations leading to loss of function of GPNMB contributeto the iris pigment dispersion phenotype in mouse pig  mentary glaucoma. However, no mutations in GPNMB have been identi ﬁed in human pigmentary glaucoma and pigment dispersion syndrome. We establish that the compound het  erozygosity or homozygosity of GPNMB truncating alleles is the cause of autosomal recessive ACD. Six nonsense orframeshift mutations were identi ﬁed in nine individuals diagnosed with ACD. Immuno ﬂuorescence analysis of skin biopsies showed that GPNMB is expressed in all epidermalcells, with the highest staining observed in melanocytes. GPNMB staining is signi ﬁcantly reduced in the lesional skin of affected individuals. Hyperpigmented lesionsexhibited signi ﬁcantly increased amounts of DNA/keratin  positive amyloid deposits in the papillary dermis and in ﬁl  trating macrophages compared with hypo /depigementedmacules. Depigmentation of the lesions was attributable to loss of melanocytes. Intracytoplamic ﬁbrillary aggregates were observed in keratinocytes scattered in the lesionalepidermis. Thus, our analysis indicates that loss of GPNMB, which has been implicated in melanosome858 J. del Picchiaformation, autophagy, phagocytosis, tissue repair, and negative regulation of in ﬂammation, underlies autosomal recessive ACD, and provides insights into the etiology of amyloidosis and pigment dyschromia. C. Yang: None. S. Lin: None. C. Chiang: None. Y. Wu: None. W. H'ng: None. C. Chang: None. Y. Chen: None. J. Wu: None.",2018
D Substrate reduction therapy approach for San ﬁlippo C syndrome: use of iPSC and iPSC derived neurons from patients as cellular models,P06.64,"N. Benetó1, E. Creus Bachiller1, M. García Morant1,D .","Grinberg1, L. Vilageliu1, I. Canals2,1","1Department of Genetics, Microbiology and Statistics, Faculty of Biology, University of Barcelona, CIBERER, IBUB, IRSJD,Barcelona, Spain, 2Stem Cells, Aging and Neurodegeneration Group, Lund Stem Cell Center, University Hospital, Lund, Sweden Sanﬁlippo C syndrome is a rare lysosomal storage disorder caused by mutations in the HGSNAT gene, which encodes an enzyme involved in heparan sulphate (HS) degradation. It is characterized by a severe and progressive neurode  generation for which no effective treatment exists. Previously, we demonstrated the usefulness of siRNAs targeting EXTL2 genes (involved in HS synthesis) as an effective short term substrate reduction therapy (SRT), onSanﬁlippo C patients ’ﬁbroblasts. Now, we use different lentiviral vectors encoding shRNAs targeting EXTL2 to analyse their long term effect. We observe a clear reductioninEXTL2 mRNA levels sixty days after transduction and an evident decrease of the HS amounts. Due to the good results obtained, now we are using neurons derived from patients ’induced pluripotent stem cells (iPSC) as a cellular model. We are using an established protocol to differentiate those iPSC into neurons within aweek. Neurons show mature signatures and functional properties after one month. This technique will provide new insights in the usefulness of this treatment in the mainaffected cell type. To evaluate this therapeutic option, we are analysing the neurons, focusing on aspects such as the inhibition of the EXTL2 gene at the mRNA level or the accumulation of HS over time by immunocytochemistry. Our preliminary results in patients ’ﬁbroblasts indicate that shRNAs could be a long term SRT and open a door forthe development of a promising therapeutic approach for Sanﬁlippo C syndrome. Fundings: Catalan Government (2014SGR 932), Spanish Government (SAF201456562R), Asoc. Stop San ﬁlippo (Spain), MPS España.N. Benetó: None. E. Creus Bachiller: None. M. García Morant: None. D. Grinberg: None. L. Vilageliu: None. I. Canals: None.",2018
D Methylmalonic Aciduria cblB type cellular model:Hepatocyte differentiation from iPSC and pharmacological chaperones evaluation,P06.72,"E. Richard, Á. Briso Montiano, S. Brasil, L. R. Desviat, M.","Ugarte, B. Pérez","Centro de Biología Molecular (CBM) ""Severo Ochoa"", Centro de Diagnóstico de Enfermedades Moleculares, Universidad Autónoma de Madrid, Ciberer, Madrid, Spain The understanding of the cellular and molecular mechan  isms underlying inherited metabolic disorders (IMDs) isessential for developing new strategies for their prevention and treatment. Due to the genotype variability of IMDs and the upcoming of personalized medicine has prompted theemergence of developing new models. The aim of this work was the generation of a hepatic model of methylmalonic aciduria cblB type by hepatocyte differentiation of inducedpluripotent stem cells (IPSCs) generated by reprogramming of patient derived ﬁbroblasts. This organic aciduria is caused by the de ﬁciency of ATP: cob(I)alamin adenosyl  transferase (ATR) encoded by the MMAB gene. Fibroblasts from a patient bearing a hypomorphic destabilizing muta  tion in this gene (p.Ile96Thr) were reprogrammed using acommercial kit based on Sendai virus vectors. After the molecular and functional characterization of the iPSC line, these cells were differentiated in vitro into de ﬁnitive endoderm and then incubated with speci ﬁc factors, aimed at hepatocyte differentiation. IPSC derived hepatocytes expressed relevant hepatic markers analyzed by immuno ﬂuorescence. Finally, the hepatocytes generated were used for evaluation of potential pharmacological chaperones previously described (N {[(4 chlorophenyl)carbamothioyl]amino] 2 phenylacetamide and 4 (4 (4  ﬂuorophenyl) 5  methyl 1H pyrazol 3 yl)benzene 1,3 diol)) in combination with hydroxocobalamin, providing evidences of its positiveeffect on the activity of the mutant ATR hepatocytes. Hence, our ﬁndings provide an experimental suitable model for the investigation of the hepatotoxicity of new drugs andthe pathogenesis of this severe disease serving also as ex vivo platform for organoids generation and therapeutic applications. PI13/01239 ISCIII; Fundación Isabel Gemio; LCF/PR/ PR16/11110018 Fundación la Caixa E. Richard: None. Á. Briso Montiano: None. S. Brasil: None. L. R. Desviat: None. M. Ugarte: None. B. Pérez: None.Abstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 859P06.35C Biallelic mutations in MRPS34 lead to instability of the small mitoribosomal subunit and Leigh syndrome N. J. Lake1,2, B. D. Webb3,4, D. A. Stroud5, T. R. Richman6,B . Ruzzenente7, A. G. Compton8,2, H. S. Mountford1,2,9, J. Pulman7, C. Zangarelli7, M. Rio10, N. Bodaert11, Z. Assouline10,M .D . Sherpa3,12, E. E. Schadt3,12, S. M. Houten3,12, J. Byrnes13,E .M . McCormick13, Z. Zolkipli Cunningham13,14, K. Haude15,Z . Zhang15, K. Retterer15, R. Bai15, S. E. Calvo16,17,18,V .K . Mootha19,17,18, J. Christodoulou1,2, A. Rotig20, A. Filipovska6,21, I. Cristian22,23, M. J. Falk13,24, M. D. Metodiev25,D .R . Thorburn1,2,26 1Murdoch Children ’s Research Institute, Royal Children ’s Hospital, Melbourne, Australia,2Department of Paediatrics, University of Melbourne, Melbourne, Australia,3Department of Genetics and Genomic Sciences, Icahn School of Medicineat Mount Sinai, New York, NY, United States, 4Department of Pediatrics, Icahn School of Medicine at Mount Sinai, New York, NY, United States,5Department of Biochemistry and Molecular Biology, Monash Biomedicine Discovery Institute, Monash University, Clayton Campus, Melbourne, Australia, 6Harry Perkins Institute of Medical Research and Centre for Medical Research, University of Western Australia, Perth, Australia,7Institute Imagine, Paris, France,8Murdoch Children ’s Research Institute, Royal Children ’s Hospital, Melbourne, Austria,9Department of Biological and Medical Sciences, Faculty of Health Sciences, Oxford Brookes University, Oxford, Oxford, United Kingdom,10Departments of Pediatric, Neurology and Genetics, Hospital Necker Enfants  Malades, Paris, France,11Pediatric Radiology Department, Hospital Necker Enfants Malades, AP HP, University ReneDescartes, PRES Sorbonne Paris Cite, INSERM U1000 and UMR 1163, Institute Imagine,, Paris, France, 12Icahn Institute for Genomics and Multiscale Biology, Icahn School ofMedicine at Mount Sinai, New York, NY, United States, 13Division of Human Genetics, Department of Pediatrics, The Children ’s Hospital of Philadelphia, Philadelphia, PA, United States,14Division of Neurology, Department of Pediatrics, The Children ’s Hospital of Philadelphia, Philadelphia, PA, United States,15GeneDx, Gaithersburg, MD, United States,16Howard Hughes Medical Institute, Department of Molecular Biology, Massachusetts General Hospital,, Boston, MA, United States, 17Department of Systems Biology, Harvard Medical School, Boston, MA, United States,18Broad Institute of MIT and Harvard, Cambridge, MA, United States,19Howard Hughes Medical Institute, Department of Molecular Biology,Massachusetts General Hospital, Boston, MA, United States, 20NSERM U1163, Paris Descartes University   Sorbonne Paris Cite, Institute Imagine, Paris, France,21School of Molecular Sciences, University of Western Australia,, Crawley, Australia, 22Nemours Children ’s Hospital,, Orlando, FL, United States,23Division of Genetics, Arnold Palmer Hospital for Children, Orlando, FL, United States,24University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, United States, 25INSERM U1163, Paris Descartes University   Sorbonne Paris Cite, Institute Imagine, Paris, France,26Victorian Clinical Genetic Services, Royal Children ’s Hospital, Melbourne, Australia The synthesis of all 13 mitochondrial DNA (mtDNA)  encoded protein subunits of the human oxidative phos  phorylation (OXPHOS) system is carried out by mito  chondrial ribosomes (mitoribosomes). Defects in thestability of mitoribosomal proteins or mitoribosome assembly impair mitochondrial protein translation, causing combined OXPHOS enzyme de ﬁciency and clinical dis  ease. Here we report four autosomal recessive pathogenic mutations in the gene encoding the small mitoribosomal subunit protein, MRPS34, in six subjects from four unre lated families with Leigh syndrome and combined OXPHOS defects. Whole exome sequencing was used to independently identify all variants. Two splice site muta tions were identi ﬁed, including homozygous c.321 +1G>T in a subject of Italian ancestry and homozygous c.322  10G>A in affected sibling pairs from two unrelated familiesof Puerto Rican descent. In addition, compound hetero  zygous MRPS34 mutations were identi ﬁed in a proband of French ancestry; a missense (c.37G>A [p.Glu13Lys]) and anonsense (c.94C>T [p.Gln32*]) variant. We demonstrated that these mutations reduce MRPS34 protein levels and the synthesis of OXPHOS subunits encoded by mtDNA.Examination of the mitoribosome pro ﬁle and quantitative proteomics showed that the mitochondrial translation defect was caused by destabilization of the small mitoribosomalsubunit and impaired monosome assembly. Lentiviral  mediated expression of wild type MRPS34 rescued the defect in mitochondrial translation observed in skin ﬁbro  blasts from affected subjects, con ﬁrming the pathogenicity of MRPS34 mutations. Our data establish that MRPS34 is required for normal function of the mitoribosome in humansand furthermore demonstrate the power of quantitative proteomic analysis to identify signatures of defects in spe  ciﬁc cellular pathways in ﬁbroblasts from subjects with inherited disease. N.J. Lake: None. B.D. Webb: None. D.A. Stroud: None. T.R. Richman: None. B. Ruzzenente: None. A.G. Compton: None. H.S. Mountford: None. J. Pulman: None. C. Zangarelli: None. M. Rio: None. N. Bodaert: None. Z. Assouline: None. M.D. Sherpa: None. E.E. Schadt: None. S.M. Houten: None. J. Byrnes: None. E. M. McCormick: None. Z. Zolkipli Cunningham: None. K. Haude: A. Employment (full or part time); Signi ﬁ  cant; GeneDx. Z. Zhang: A. Employment (full or part  time); Signi ﬁcant; GeneDx. K. Retterer: A. Employment860 J. del Picchia(full or part time); Signi ﬁcant; GeneDx. R. Bai: A. Employment (full or part time); Signi ﬁcant; GeneDx. S. E. Calvo: None. V.K. Mootha: None. J. Christodoulou: None. A. Rotig: None. A. Filipovska: None. I. Cristian: None. M.J. Falk: None. M.D. Metodiev: None. D.R. Thorburn: None.",2018
